genea1	dN	dNse	dS	dSse	dNdS	chr	chrom	DE	expmean	haploid
MvSl-1064-A2-R4_MC09g09476	0	0.00008	0.00002	0	0	aAutosome	aAutosome	NON	6.57488	A2
MvSl-1064-A2-R4_MC09g09660	0	0.00005	0.00002	0	0	aAutosome	aAutosome	NON	4.26729	A2
MvSl-1064-A2-R4_MC09g09690	0	0.00093	0.00002	0.07979	0	aAutosome	aAutosome	NON	4.94274	A2
MvSl-1064-A2-R4_MC09g09825	0	0	0.00002	0.00279	0	aAutosome	aAutosome	NON	5.94705	A2
MvSl-1064-A2-R4_MC10g10078	0	0	0.00002	0	0	aAutosome	aAutosome	NON	7.7107	A2
MvSl-1064-A2-R4_MC10g10147	0	0.00002	0.00002	0.00284	0	aAutosome	aAutosome	NON	6.95362	A2
MvSl-1064-A2-R4_MC10g10159	0	0.00001	0.00002	0	0	aAutosome	aAutosome	NON	9.8716	A2
MvSl-1064-A2-R4_MC10g10193	0	0	0.00002	0.00083	0	aAutosome	aAutosome	NON	7.43341	A2
MvSl-1064-A2-R4_MC10g10356	0	0.00006	0.00002	0.00869	0	aAutosome	aAutosome	NON	1.04738	A2
MvSl-1064-A2-R4_MC11g10535	0	0.00004	0.00002	0	0	aAutosome	aAutosome	NON	2.8966	A2
MvSl-1064-A2-R4_MC11g10657	0	0.00003	0.00002	0	0	aAutosome	aAutosome	NON	9.0895	A2
MvSl-1064-A2-R4_MC11g10729	0	0.00011	0.00002	0.00223	0	aAutosome	aAutosome	NON	6.71884	A2
MvSl-1064-A2-R4_MC11g10815	0	0.00006	0.00002	0	0	aAutosome	aAutosome	NON	4.58186	A2
MvSl-1064-A2-R4_MC11g10846	0	0	0.00002	0	0	aAutosome	aAutosome	NON	5.82477	A2
MvSl-1064-A2-R4_MC11g10928	0	0.00009	0.00002	0	0	aAutosome	aAutosome	NON	4.70338	A2
MvSl-1064-A2-R4_MC11g10970	0	0.00002	0.00002	0	0	aAutosome	aAutosome	NON	7.1636	A2
MvSl-1064-A2-R4_MC12g11037	0	0.00004	0.00002	0	0	aAutosome	aAutosome	NON	5.52132	A2
MvSl-1064-A2-R4_MC12g11089	0	0.00012	0.00002	0	0	aAutosome	aAutosome	NON	3.76974	A2
MvSl-1064-A2-R4_MC12g11209	0	0	0.00002	0.00059	0	aAutosome	aAutosome	NON	3.25226	A2
MvSl-1064-A2-R4_MC12g11222	0	0.00003	0.00002	0	0	aAutosome	aAutosome	NON	5.79872	A2
MvSl-1064-A2-R4_MC12g11450	0	0.00004	0.00002	0	0	aAutosome	aAutosome	NON	6.64929	A2
MvSl-1064-A2-R4_MC12g11467	0	0.00004	0.00002	0	0	aAutosome	aAutosome	NON	7.24605	A2
MvSl-1064-A2-R4_MC12g11529	0	0.00003	0.00002	0.00216	0	aAutosome	aAutosome	NON	5.37341	A2
MvSl-1064-A2-R4_MC13g11566	0	0.00004	0.00002	0.00897	0	aAutosome	aAutosome	NON	6.11241	A2
MvSl-1064-A2-R4_MC13g11658	0	0.00002	0.00002	0.00458	0	aAutosome	aAutosome	NON	6.67009	A2
MvSl-1064-A2-R4_MC13g11705	0	0.00005	0.00002	0.00129	0	aAutosome	aAutosome	NON	4.15545	A2
MvSl-1064-A2-R4_MC13g11741	0	0.00003	0.00002	0	0	aAutosome	aAutosome	NON	5.88025	A2
MvSl-1064-A2-R4_MC13g11755	0	0.00012	0.00002	0	0	aAutosome	aAutosome	NON	6.47708	A2
MvSl-1064-A2-R4_MC13g11758	0	0	0.00002	0.0166	0	aAutosome	aAutosome	NON	4.51354	A2
MvSl-1064-A2-R4_MC13g11868	0	0.00007	0.00002	0.00382	0	aAutosome	aAutosome	NON	5.69893	A2
MvSl-1064-A2-R4_MC13g11920	0	0	0.00002	0	0	aAutosome	aAutosome	NON	6.17919	A2
MvSl-1064-A2-R4_MC13g11965	0	0	0.00002	0.00329	0	aAutosome	aAutosome	NON	4.4354	A2
MvSl-1064-A2-R4_MC14g12083	0	0	0.00002	0	0	aAutosome	aAutosome	NON	7.15675	A2
MvSl-1064-A2-R4_MC14g12091	0	0.00004	0.00002	0.00792	0	aAutosome	aAutosome	NON	5.74243	A2
MvSl-1064-A2-R4_MC14g12144	0	0.00004	0.00002	0	0	aAutosome	aAutosome	NON	6.24398	A2
MvSl-1064-A2-R4_MC15g12345	0	0	0.00002	0	0	aAutosome	aAutosome	NON	5.37256	A2
MvSl-1064-A2-R4_MC15g12353	0	0	0.00002	0.00295	0	aAutosome	aAutosome	NON	7.07661	A2
MvSl-1064-A2-R4_MC16g12425	0	0.00004	0.00002	0	0	aAutosome	aAutosome	NON	6.16625	A2
MvSl-1064-A1-R4_A1g00005	0	0.0011	0.00001	0	0	bPAR	bPAR	NON	5.88354	A1
MvSl-1064-A1-R4_A1g00027	0	0.00006	0.00001	0	0	bPAR	bPAR	NON	1.32336	A1
MvSl-1064-A1-R4_A1g00035	0	0.00696	0.00001	0.01759	0	bPAR	bPAR	NON	5.32011	A1
MvSl-1064-A1-R4_A1g00057	0	0	0.00001	0	0	bPAR	bPAR	NON	4.56746	A1
MvSl-1064-A1-R4_A1g00063	0	0	0.00001	0	0	bPAR	bPAR	NON	5.0366	A1
MvSl-1064-A1-R4_A1g00144	0	0.00009	0.00001	0	0	faBlack	NRR	NON	6.78608	A1
MvSl-1064-A1-R4_A1g00155	0	0.0001	0.00001	0	0	faBlack	NRR	NON	6.07553	A1
MvSl-1064-A1-R4_A1g00175	0	0.00009	0.00001	0.01947	0	gPurple	NRR	NON	7.22224	A1
MvSl-1064-A1-R4_A1g00185	0	0.00074	0.00001	0.02304	0	gPurple	NRR	NON	8.19607	A1
MvSl-1064-A1-R4_A1g00211	0	0	0.00001	0	0	faBlack	NRR	NON	8.93073	A1
MvSl-1064-A1-R4_A1g00280	0	0	0.00001	0	0	faBlack	NRR	NON	7.75692	A1
MvSl-1064-A1-R4_A1g00307	0	0	0.00001	0	0	faBlack	NRR	NON	6.77776	A1
MvSl-1064-A1-R4_A1g00312	0	0.00002	0.00001	0.0045	0	faBlack	NRR	Up	9.31927	A1
MvSl-1064-A1-R4_A1g00352	0	0.00014	0.00001	0	0	faBlack	NRR	NON	5.49701	A1
MvSl-1064-A1-R4_A1g00367	0	0.01182	0.00001	0.02815	0	dRed	NRR	NON	4.2295	A1
MvSl-1064-A1-R4_A1g00373	0	0.00019	0.00001	0.02745	0	dRed	NRR	NON	5.45468	A1
MvSl-1064-A1-R4_A1g00495	0	0	0.00001	0	0	fBlue	NRR	Up	7.62627	A1
MvSl-1064-A1-R4_A1g00510	0	0	0.00001	0	0	faBlack	NRR	NON	5.78679	A1
MvSl-1064-A1-R4_A1g00515	0	0.01622	0.00001	0.03418	0	faBlack	NRR	NON	5.49204	A1
MvSl-1064-A1-R4_A1g00532	0	0.00005	0.00001	0	0	faBlack	NRR	NON	5.16366	A1
MvSl-1064-A1-R4_A1g00541	0	0.00107	0.00001	0	0	faBlack	NRR	NON	6.28255	A1
MvSl-1064-A1-R4_A1g00576	0	0	0.00001	0	0	faBlack	NRR	NON	4.00066	A1
MvSl-1064-A1-R4_A1g00694	0	0.00209	0.00001	0.00703	0	faBlack	NRR	NON	7.19115	A1
MvSl-1064-A1-R4_A1g00732	0	0	0.00001	0	0	faBlack	NRR	NON	6.55024	A1
MvSl-1064-A1-R4_A1g00749	0	0.00006	0.00001	0.01021	0	faBlack	NRR	NON	7.67663	A1
MvSl-1064-A1-R4_A1g00843	0	0.00012	0.00001	0	0	faBlack	NRR	NON	4.212	A1
MvSl-1064-A1-R4_A1g00957	0	0	0.00001	0	0	faBlack	NRR	NON	4.90728	A1
MvSl-1064-A1-R4_A1g01136	0	0.00744	0.00001	0.01692	0	faBlack	NRR	Up	4.57031	A1
MvSl-1064-A1-R4_A1g01137	0	0	0.00001	0	0	faBlack	NRR	Up	6.91238	A1
MvSl-1064-A1-R4_A1g01162	0	0.00423	0.00001	0.01043	0	fBlue	NRR	Down	-1.25634	A1
MvSl-1064-A1-R4_A1g01227	0	0	0.00001	0	0	gPurple	NRR	NON	7.6003	A1
MvSl-1064-A1-R4_A1g01228	0	0.0002	0.00001	0.11171	0	faBlack	NRR	NON	3.36564	A1
MvSl-1064-A1-R4_A1g01350	0	0.00114	0.00001	0.00943	0	faBlack	NRR	NON	6.08116	A1
MvSl-1064-A1-R4_A1g01366	0	0.01338	0.00001	0.03059	0	faBlack	NRR	NON	6.3787	A1
MvSl-1064-A1-R4_A1g01367	0	0	0.00001	0	0	faBlack	NRR	NON	4.41408	A1
MvSl-1064-A1-R4_A1g01445	0	0	0.00001	0	0	bPAR	bPAR	NON	7.4255	A1
MvSl-1064-A1-R4_A1g01451	0	0.00022	0.00001	0.00062	0	bPAR	bPAR	NON	5.38225	A1
MvSl-1064-A1-R4_A1g01461	0	0.00018	0.00001	0	0	bPAR	bPAR	NON	6.26923	A1
MvSl-1064-A1-R4_A1g01466	0	0	0.00001	0	0	bPAR	bPAR	NON	6.51004	A1
MvSl-1064-A1-R4_A1g01502	0	0.00008	0.00001	0	0	bPAR	bPAR	NON	7.12027	A1
MvSl-1064-A1-R4_MC01-1g01734	0	0.01263	0.00001	0.03077	0	aAutosome	aAutosome	NON	4.0037	A1
MvSl-1064-A1-R4_MC01-1g01741	0	0.00092	0.00001	0	0	aAutosome	aAutosome	NON	6.12949	A1
MvSl-1064-A1-R4_MC01-1g01760	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.68992	A1
MvSl-1064-A1-R4_MC01-1g01766	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.19495	A1
MvSl-1064-A1-R4_MC01-1g01767	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.20124	A1
MvSl-1064-A1-R4_MC01-1g01769	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.89285	A1
MvSl-1064-A1-R4_MC01-1g01791	0	0	0.00001	0	0	aAutosome	aAutosome	NON	0.968809	A1
MvSl-1064-A1-R4_MC01-1g01792	0	0.00087	0.00001	0	0	aAutosome	aAutosome	NON	2.60789	A1
MvSl-1064-A1-R4_MC01-1g01818	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.06997	A1
MvSl-1064-A1-R4_MC01-1g01822	0	0.04527	0.00001	0.11027	0	aAutosome	aAutosome	NON	6.73621	A1
MvSl-1064-A1-R4_MC01-1g01850	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.63684	A1
MvSl-1064-A1-R4_MC01-1g01860	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.96836	A1
MvSl-1064-A1-R4_MC01-1g01865	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.95406	A1
MvSl-1064-A1-R4_MC01-1g01873	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.94147	A1
MvSl-1064-A1-R4_MC01-1g01874	0	0.00011	0.00001	0	0	aAutosome	aAutosome	NON	6.61983	A1
MvSl-1064-A1-R4_MC01-1g01877	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.32809	A1
MvSl-1064-A1-R4_MC01-1g01887	0	0.00814	0.00001	0.01526	0	aAutosome	aAutosome	NON	9.51328	A1
MvSl-1064-A1-R4_MC01-1g01890	0	0.00008	0.00001	0.00422	0	aAutosome	aAutosome	NON	5.57455	A1
MvSl-1064-A1-R4_MC01-1g01893	0	0.0267	0.00001	0.05514	0	aAutosome	aAutosome	NON	6.41595	A1
MvSl-1064-A1-R4_MC01-1g01896	0	0.01352	0.00001	0.03943	0	aAutosome	aAutosome	NON	5.21357	A1
MvSl-1064-A1-R4_MC01-1g01899	0	0	0.00001	0.00611	0	aAutosome	aAutosome	NON	8.16624	A1
MvSl-1064-A1-R4_MC01-1g01918	0	0.00004	0.00001	0	0	aAutosome	aAutosome	NON	6.61092	A1
MvSl-1064-A1-R4_MC01-1g01922	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.96614	A1
MvSl-1064-A1-R4_MC01-1g01933	0	0.01726	0.00001	0.04252	0	aAutosome	aAutosome	NON	6.77667	A1
MvSl-1064-A1-R4_MC01-1g01948	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.35822	A1
MvSl-1064-A1-R4_MC01-1g01953	0	0.00328	0.00001	0.00802	0	aAutosome	aAutosome	NON	6.05821	A1
MvSl-1064-A1-R4_MC01-1g01954	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.21718	A1
MvSl-1064-A1-R4_MC01-1g01970	0	0	0.00001	0	0	aAutosome	aAutosome	Down	5.7244	A1
MvSl-1064-A1-R4_MC01-1g01976	0	0.00102	0.00001	0	0	aAutosome	aAutosome	NON	4.64668	A1
MvSl-1064-A1-R4_MC01-1g02003	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.31126	A1
MvSl-1064-A1-R4_MC01-1g02009	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.89882	A1
MvSl-1064-A1-R4_MC01-1g02036	0	0.00009	0.00001	0	0	aAutosome	aAutosome	NON	5.51891	A1
MvSl-1064-A1-R4_MC01-1g02039	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.15803	A1
MvSl-1064-A1-R4_MC01-1g02042	0	0.0352	0.00001	0.07153	0	aAutosome	aAutosome	NON	6.20155	A1
MvSl-1064-A1-R4_MC01-1g02060	0	0.00025	0.00001	0.00505	0	aAutosome	aAutosome	NON	5.19613	A1
MvSl-1064-A1-R4_MC01-1g02067	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.98697	A1
MvSl-1064-A1-R4_MC01-1g02071	0	0.00006	0.00001	0.01517	0	aAutosome	aAutosome	NON	5.37961	A1
MvSl-1064-A1-R4_MC01-1g02073	0	0.02969	0.00001	0.05701	0	aAutosome	aAutosome	NON	6.83389	A1
MvSl-1064-A1-R4_MC01-1g02076	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.16524	A1
MvSl-1064-A1-R4_MC01-1g02081	0	0.00071	0.00001	0.00181	0	aAutosome	aAutosome	NON	5.97618	A1
MvSl-1064-A1-R4_MC01-1g02090	0	0	0.00001	0	0	aAutosome	aAutosome	NON	2.38471	A1
MvSl-1064-A1-R4_MC01-1g02105	0	0.0007	0.00001	0.02146	0	aAutosome	aAutosome	NON	6.89093	A1
MvSl-1064-A1-R4_MC01-1g02106	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.38719	A1
MvSl-1064-A1-R4_MC01-1g02108	0	0.00381	0.00001	0	0	aAutosome	aAutosome	NON	5.67061	A1
MvSl-1064-A1-R4_MC01-1g02110	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.23173	A1
MvSl-1064-A1-R4_MC01-1g02115	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.01528	A1
MvSl-1064-A1-R4_MC01-1g02129	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.46083	A1
MvSl-1064-A1-R4_MC01-1g02130	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.40935	A1
MvSl-1064-A1-R4_MC01-1g02131	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.89184	A1
MvSl-1064-A1-R4_MC01-1g02143	0	0.00008	0.00001	0.01223	0	aAutosome	aAutosome	NON	6.24417	A1
MvSl-1064-A1-R4_MC01-1g02146	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.98992	A1
MvSl-1064-A1-R4_MC01-1g02157	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.52713	A1
MvSl-1064-A1-R4_MC01-1g02164	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.59494	A1
MvSl-1064-A1-R4_MC01-1g02167	0	0.00008	0.00001	0	0	aAutosome	aAutosome	NON	7.70363	A1
MvSl-1064-A1-R4_MC01-1g02169	0	0.00335	0.00001	0.00591	0	aAutosome	aAutosome	NON	1.41985	A1
MvSl-1064-A1-R4_MC01-1g02181	0	0.00006	0.00001	0.00447	0	aAutosome	aAutosome	NON	6.01571	A1
MvSl-1064-A1-R4_MC01-1g02191	0	0.00061	0.00001	0	0	aAutosome	aAutosome	NON	6.55074	A1
MvSl-1064-A1-R4_MC01-1g02193	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.4465	A1
MvSl-1064-A1-R4_MC01-1g02195	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.09915	A1
MvSl-1064-A1-R4_MC01-1g02201	0	0.01351	0.00001	0.02766	0	aAutosome	aAutosome	NON	4.95573	A1
MvSl-1064-A1-R4_MC01-1g02202	0	0.00007	0.00001	0	0	aAutosome	aAutosome	NON	3.44354	A1
MvSl-1064-A1-R4_MC01-1g02231	0	0.0056	0.00001	0.01173	0	aAutosome	aAutosome	NON	5.89225	A1
MvSl-1064-A1-R4_MC01-1g02241	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.89958	A1
MvSl-1064-A1-R4_MC01-1g02247	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.05461	A1
MvSl-1064-A1-R4_MC01-1g02273	0	0.01072	0.00001	0.03408	0	aAutosome	aAutosome	NON	4.97985	A1
MvSl-1064-A1-R4_MC01-1g02297	0	0.01949	0.00001	0.04084	0	aAutosome	aAutosome	NON	6.39649	A1
MvSl-1064-A1-R4_MC01-1g02326	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.62942	A1
MvSl-1064-A1-R4_MC01-1g02336	0	0.00008	0.00001	0.0764	0	aAutosome	aAutosome	NON	4.62897	A1
MvSl-1064-A1-R4_MC01-1g02343	0	0.00823	0.00001	0.01724	0	aAutosome	aAutosome	NON	5.65566	A1
MvSl-1064-A1-R4_MC01-1g02349	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.67459	A1
MvSl-1064-A1-R4_MC01-1g02363	0	0.00005	0.00001	0	0	aAutosome	aAutosome	NON	7.05174	A1
MvSl-1064-A1-R4_MC01-1g02385	0	0.00779	0.00001	0.0152	0	aAutosome	aAutosome	NON	5.54307	A1
MvSl-1064-A1-R4_MC01-1g02386	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.14365	A1
MvSl-1064-A1-R4_MC01-1g02396	0	0.00005	0.00001	0.00613	0	aAutosome	aAutosome	NON	4.77884	A1
MvSl-1064-A1-R4_MC01-1g02397	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.5087	A1
MvSl-1064-A1-R4_MC01-1g02399	0	0.0001	0.00001	0	0	aAutosome	aAutosome	NON	7.13712	A1
MvSl-1064-A1-R4_MC01-1g02404	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.16141	A1
MvSl-1064-A1-R4_MC01-1g02409	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.42805	A1
MvSl-1064-A1-R4_MC01-1g02432	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.93942	A1
MvSl-1064-A1-R4_MC01-1g02441	0	0.00129	0.00001	0	0	aAutosome	aAutosome	NON	0.492027	A1
MvSl-1064-A1-R4_MC01-1g02443	0	0.00043	0.00001	0.04161	0	aAutosome	aAutosome	NON	6.87595	A1
MvSl-1064-A1-R4_MC01-1g02453	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.33616	A1
MvSl-1064-A1-R4_MC01-1g02456	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.04686	A1
MvSl-1064-A1-R4_MC01-1g02459	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.65934	A1
MvSl-1064-A1-R4_MC01-1g02467	0	0.0154	0.00001	0.04044	0	aAutosome	aAutosome	NON	5.87545	A1
MvSl-1064-A1-R4_MC01-1g02471	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.35833	A1
MvSl-1064-A1-R4_MC01-1g02477	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.0443	A1
MvSl-1064-A1-R4_MC01-1g02497	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.13335	A1
MvSl-1064-A1-R4_MC01-1g02511	0	0	0.00001	0	0	aAutosome	aAutosome	NON	2.62553	A1
MvSl-1064-A1-R4_MC01-1g02512	0	0.00476	0.00001	0.01076	0	aAutosome	aAutosome	NON	2.76015	A1
MvSl-1064-A1-R4_MC01-1g02530	0	0.00004	0.00001	0	0	aAutosome	aAutosome	NON	7.37218	A1
MvSl-1064-A1-R4_MC01-1g02531	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.44446	A1
MvSl-1064-A1-R4_MC01-1g02536	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.34915	A1
MvSl-1064-A1-R4_MC01-1g02537	0	0.0001	0.00001	0.00025	0	aAutosome	aAutosome	NON	5.45835	A1
MvSl-1064-A1-R4_MC01-1g02539	0	24351.08577	0.00001	53784.54341	0	aAutosome	aAutosome	NON	6.73949	A1
MvSl-1064-A1-R4_MC01-1g02541	0	0.00006	0.00001	0.00902	0	aAutosome	aAutosome	NON	7.01908	A1
MvSl-1064-A1-R4_MC01-1g02565	0	0	0.00001	0	0	aAutosome	aAutosome	NON	2.99804	A1
MvSl-1064-A1-R4_MC01-1g02570	0	0	0.00001	0.00292	0	aAutosome	aAutosome	NON	5.0271	A1
MvSl-1064-A1-R4_MC01-1g02579	0	0.08948	0.00001	0.19428	0	aAutosome	aAutosome	NON	7.32041	A1
MvSl-1064-A1-R4_MC01-1g02590	0	0.02644	0.00001	0.05318	0	aAutosome	aAutosome	NON	5.86638	A1
MvSl-1064-A1-R4_MC01-1g02593	0	0	0.00001	0.00601	0	aAutosome	aAutosome	NON	9.70463	A1
MvSl-1064-A1-R4_MC01-1g02599	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.10901	A1
MvSl-1064-A1-R4_MC01-1g02607	0	0.00381	0.00001	0.00954	0	aAutosome	aAutosome	NON	5.39888	A1
MvSl-1064-A1-R4_MC01-1g02610	0	0.00225	0.00001	0	0	aAutosome	aAutosome	NON	1.97677	A1
MvSl-1064-A1-R4_MC01-1g02616	0	0.00318	0.00001	0.0073	0	aAutosome	aAutosome	NON	7.78851	A1
MvSl-1064-A1-R4_MC01-1g02621	0	0.00005	0.00001	0	0	aAutosome	aAutosome	NON	5.32456	A1
MvSl-1064-A1-R4_MC01-1g02640	0	0.00002	0.00001	0.01034	0	aAutosome	aAutosome	NON	3.63822	A1
MvSl-1064-A1-R4_MC01-1g02658	0	0.00005	0.00001	0	0	aAutosome	aAutosome	NON	2.83126	A1
MvSl-1064-A1-R4_MC01-1g02661	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.15509	A1
MvSl-1064-A1-R4_MC01-1g02670	0	0.00013	0.00001	0.0098	0	aAutosome	aAutosome	NON	1.18135	A1
MvSl-1064-A1-R4_MC01-1g02673	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.30068	A1
MvSl-1064-A1-R4_MC01-1g02675	0	0.00008	0.00001	0	0	aAutosome	aAutosome	NON	6.88254	A1
MvSl-1064-A1-R4_MC01-1g02689	0	0.01601	0.00001	0.0404	0	aAutosome	aAutosome	NON	5.56412	A1
MvSl-1064-A1-R4_MC01-1g02694	0	0.00005	0.00001	0.00026	0	aAutosome	aAutosome	NON	6.91434	A1
MvSl-1064-A1-R4_MC01-1g02695	0	0.00952	0.00001	0.022	0	aAutosome	aAutosome	NON	7.9766	A1
MvSl-1064-A1-R4_MC01-1g02697	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.12823	A1
MvSl-1064-A1-R4_MC01-1g02704	0	0.11647	0.00001	0.23892	0	aAutosome	aAutosome	NON	5.96863	A1
MvSl-1064-A1-R4_MC01-1g02717	0	0.00306	0.00001	0.00604	0	aAutosome	aAutosome	NON	3.00551	A1
MvSl-1064-A1-R4_MC01-1g02734	0	0	0.00001	0	0	aAutosome	aAutosome	Down	2.79002	A1
MvSl-1064-A1-R4_MC01-1g02750	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.66162	A1
MvSl-1064-A1-R4_MC01-1g02762	0	0.00091	0.00001	0	0	aAutosome	aAutosome	NON	7.1462	A1
MvSl-1064-A1-R4_MC01-1g02771	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.18328	A1
MvSl-1064-A1-R4_MC01-1g02783	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.85436	A1
MvSl-1064-A1-R4_MC01-1g02799	0	0.00006	0.00001	0.00583	0	aAutosome	aAutosome	NON	7.36373	A1
MvSl-1064-A1-R4_MC01-1g02818	0	0.00006	0.00001	0	0	aAutosome	aAutosome	NON	7.09957	A1
MvSl-1064-A1-R4_MC01-1g02863	0	0.01703	0.00001	0.03317	0	aAutosome	aAutosome	NON	5.62394	A1
MvSl-1064-A1-R4_MC01-1g02864	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.21003	A1
MvSl-1064-A1-R4_MC01-2g02973	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.76074	A1
MvSl-1064-A1-R4_MC01-2g03002	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.36873	A1
MvSl-1064-A1-R4_MC01-2g03005	0	0	0.00001	0	0	aAutosome	aAutosome	Down	6.82674	A1
MvSl-1064-A1-R4_MC01-2g03016	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.51265	A1
MvSl-1064-A1-R4_MC01-2g03043	0	0	0.00001	0	0	aAutosome	aAutosome	NON	8.78139	A1
MvSl-1064-A1-R4_MC01-2g03055	0	0.00112	0.00001	0	0	aAutosome	aAutosome	NON	7.75686	A1
MvSl-1064-A1-R4_MC01-2g03056	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.5667	A1
MvSl-1064-A1-R4_MC01-2g03058	0	0.00006	0.00001	0	0	aAutosome	aAutosome	NON	7.58774	A1
MvSl-1064-A1-R4_MC01-2g03062	0	0	0.00001	0	0	aAutosome	aAutosome	NON	8.04206	A1
MvSl-1064-A1-R4_MC01-2g03113	0	0.02014	0.00001	0.04066	0	aAutosome	aAutosome	Up	4.33326	A1
MvSl-1064-A1-R4_MC01-2g03123	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.2063	A1
MvSl-1064-A1-R4_MC01-2g03153	0	0.00007	0.00001	0.00623	0	aAutosome	aAutosome	NON	4.00717	A1
MvSl-1064-A1-R4_MC02g03186	0	0	0.00001	0	0	aAutosome	aAutosome	NON	11.5815	A1
MvSl-1064-A1-R4_MC02g03190	0	0.04226	0.00001	0.10059	0	aAutosome	aAutosome	NON	6.01604	A1
MvSl-1064-A1-R4_MC02g03224	0	0	0.00001	0	0	aAutosome	aAutosome	Up	5.85539	A1
MvSl-1064-A1-R4_MC02g03235	0	0	0.00001	0	0	aAutosome	aAutosome	NON	8.51556	A1
MvSl-1064-A1-R4_MC02g03238	0	0.00006	0.00001	0.00281	0	aAutosome	aAutosome	NON	8.49821	A1
MvSl-1064-A1-R4_MC02g03248	0	0.00009	0.00001	0.0063	0	aAutosome	aAutosome	NON	2.83953	A1
MvSl-1064-A1-R4_MC02g03252	0	0.00861	0.00001	0.02134	0	aAutosome	aAutosome	NON	11.2685	A1
MvSl-1064-A1-R4_MC02g03257	0	0.00009	0.00001	0.02544	0	aAutosome	aAutosome	NON	7.20995	A1
MvSl-1064-A1-R4_MC02g03266	0	0.00006	0.00001	0	0	aAutosome	aAutosome	NON	5.06224	A1
MvSl-1064-A1-R4_MC02g03271	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.97952	A1
MvSl-1064-A1-R4_MC02g03274	0	0	0.00001	0	0	aAutosome	aAutosome	Down	2.05558	A1
MvSl-1064-A1-R4_MC02g03290	0	0.00012	0.00001	0	0	aAutosome	aAutosome	NON	6.458	A1
MvSl-1064-A1-R4_MC02g03303	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.22701	A1
MvSl-1064-A1-R4_MC02g03305	0	0.00006	0.00001	0.0079	0	aAutosome	aAutosome	NON	6.12934	A1
