genea1	dN	dNse	dS	dSse	dNdS	chr	chrom	DE	expmean	haploid
MvSl-1064-A2-R4_MC07g08176	0.00183	0.00127	0.00205	0.00198	0.892639	aAutosome	aAutosome	NON	5.65696	A2
MvSl-1064-A2-R4_MC07g08177	0.00001	0	0.00756	0.0009	0.00132273	aAutosome	aAutosome	NON	5.89309	A2
MvSl-1064-A2-R4_MC07g08178	0.00157	0.00159	0.00351	0.00355	0.447281	aAutosome	aAutosome	NON	6.83037	A2
MvSl-1064-A2-R4_MC07g08179	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.20713	A2
MvSl-1064-A2-R4_MC07g08180	0.00094	0.00066	0.00001	0.00002	93.0693	aAutosome	aAutosome	NON	9.54582	A2
MvSl-1064-A2-R4_MC07g08181	0	0	0	0	0	aAutosome	aAutosome	NON	5.72433	A2
MvSl-1064-A2-R4_MC07g08182	0.00001	0	0.01029	0	0.000971808	aAutosome	aAutosome	NON	7.05848	A2
MvSl-1064-A2-R4_MC07g08184	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.30045	A2
MvSl-1064-A2-R4_MC07g08185	0.0024	0.00139	0.0051	0.00295	0.470579	aAutosome	aAutosome	NON	6.58939	A2
MvSl-1064-A2-R4_MC07g08187	0.00303	0.00303	0.00003	0	100.664	aAutosome	aAutosome	NON	5.75454	A2
MvSl-1064-A2-R4_MC07g08191	0	0	0	0	0	aAutosome	aAutosome	NON	7.43472	A2
MvSl-1064-A2-R4_MC07g08193	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.70859	A2
MvSl-1064-A2-R4_MC07g08194	0	0.00001	0.00238	0.00235	0	aAutosome	aAutosome	NON	7.57113	A2
MvSl-1064-A2-R4_MC07g08198	0.00001	0	0.00996	0.00138	0.00100401	aAutosome	aAutosome	NON	10.1678	A2
MvSl-1064-A2-R4_MC07g08199	0	0	0.00403	0	0	aAutosome	aAutosome	NON	5.98474	A2
MvSl-1064-A2-R4_MC07g08200	0	0.01167	0.00001	0.02583	0	aAutosome	aAutosome	NON	5.19697	A2
MvSl-1064-A2-R4_MC07g08201	0.03981	0.01309	0.0081	0	4.91475	aAutosome	aAutosome	NON	6.21571	A2
MvSl-1064-A2-R4_MC07g08202	0.00198	0.00141	0.00378	0.00268	0.523796	aAutosome	aAutosome	NON	3.9473	A2
MvSl-1064-A2-R4_MC07g08203	0.00251	0.00145	0.00003	0.00008	83.3887	aAutosome	aAutosome	NON	6.21418	A2
MvSl-1064-A2-R4_MC07g08205	0.00335	0.00307	0.01004	0.00922	0.333662	aAutosome	aAutosome	NON	6.45775	A2
MvSl-1064-A2-R4_MC07g08206	0.00205	0.00205	0.00002	0	101.99	aAutosome	aAutosome	NON	6.13226	A2
MvSl-1064-A2-R4_MC07g08207	0.00735	0.00523	0.00007	0.00089	104.85	aAutosome	aAutosome	NON	6.66329	A2
MvSl-1064-A2-R4_MC07g08208	0	0.00004	0.00003	0	0	aAutosome	aAutosome	NON	7.53838	A2
MvSl-1064-A2-R4_MC07g08209	0.00281	0.00281	0.01002	0.01004	0.280436	aAutosome	aAutosome	NON	4.82591	A2
MvSl-1064-A2-R4_MC07g08212	0.0022	0.00156	0.00639	0.00453	0.344283	aAutosome	aAutosome	NON	7.53582	A2
MvSl-1064-A2-R4_MC07g08213	0.00236	0.00236	0.00002	0.0001	117.413	aAutosome	aAutosome	NON	8.00367	A2
MvSl-1064-A2-R4_MC07g08214	0	0.01062	0.00001	0.0223	0	aAutosome	aAutosome	NON	6.95022	A2
MvSl-1064-A2-R4_MC07g08215	0.00001	0	0.0089	0.00064	0.00112358	aAutosome	aAutosome	NON	6.01318	A2
MvSl-1064-A2-R4_MC07g08216	0.00245	0.00245	0.01221	0.00869	0.200654	aAutosome	aAutosome	NON	2.36854	A2
MvSl-1064-A2-R4_MC07g08218	0.00778	0.00653	0.01557	0.01394	0.499676	aAutosome	aAutosome	NON	6.21294	A2
MvSl-1064-A2-R4_MC07g08219	0.00638	0.00354	0.01418	0.00949	0.449926	aAutosome	aAutosome	NON	5.34127	A2
MvSl-1064-A2-R4_MC07g08220	0.00089	0.0009	0.0024	0.00241	0.370818	aAutosome	aAutosome	NON	5.09797	A2
MvSl-1064-A2-R4_MC07g08223	0.00143	0.00143	0.00001	0	141.584	aAutosome	aAutosome	NON	4.15068	A2
MvSl-1064-A2-R4_MC07g08224	0.00325	0.00229	0.00441	0.00438	0.736945	aAutosome	aAutosome	NON	3.77205	A2
MvSl-1064-A2-R4_MC07g08225	0.00001	0	0.00974	0.00048	0.00102668	aAutosome	aAutosome	NON	3.49071	A2
MvSl-1064-A2-R4_MC07g08233	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.93727	A2
MvSl-1064-A2-R4_MC07g08234	0	0	0.00304	0	0	aAutosome	aAutosome	NON	6.58475	A2
MvSl-1064-A2-R4_MC07g08235	0.56769	0.12082	0.87131	0.32505	0.651536	aAutosome	aAutosome	NON	10.2667	A2
MvSl-1064-A2-R4_MC07g08236	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.88447	A2
MvSl-1064-A2-R4_MC07g08238	0.00002	0	0.02372	0	0.000843167	aAutosome	aAutosome	NON	3.0997	A2
MvSl-1064-A2-R4_MC07g08240	0.00002	0	0.01782	0.00091	0.00112233	aAutosome	aAutosome	NON	8.07221	A2
MvSl-1064-A2-R4_MC07g08242	0	0.00402	0.00001	0.00901	0	aAutosome	aAutosome	NON	5.56752	A2
MvSl-1064-A2-R4_MC07g08244	0.00285	0.00247	0.01722	0.01142	0.165504	aAutosome	aAutosome	NON	9.21116	A2
MvSl-1064-A2-R4_MC07g08245	0.01017	0.00512	0.02671	0.0135	0.380755	aAutosome	aAutosome	NON	4.77474	A2
MvSl-1064-A2-R4_MC07g08246	0.80602	0.10423	55.2385	68.09527	0.0145916	aAutosome	aAutosome	Up	4.41585	A2
MvSl-1064-A2-R4_MC07g08251	0.06495	0.01409	0.02714	0.01385	2.39314	aAutosome	aAutosome	NON	3.53696	A2
MvSl-1064-A2-R4_MC07g08254	0.00001	0	0.01277	0.0013	0.000783079	aAutosome	aAutosome	NON	6.90153	A2
MvSl-1064-A2-R4_MC07g08258	0.00089	0.00063	0.00564	0.00231	0.157799	aAutosome	aAutosome	NON	8.1632	A2
MvSl-1064-A2-R4_MC07g08259	0.01506	0.00878	0.00015	0.00009	100.333	aAutosome	aAutosome	NON	5.74865	A2
MvSl-1064-A2-R4_MC07g08261	0	0	0.00277	0.00027	0	aAutosome	aAutosome	NON	7.43087	A2
MvSl-1064-A2-R4_MC07g08262	0.00001	0	0.00877	0	0.00114024	aAutosome	aAutosome	NON	6.68882	A2
MvSl-1064-A2-R4_MC07g08263	0.00149	0.00105	0.00174	0.00172	0.856273	aAutosome	aAutosome	NON	4.88711	A2
MvSl-1064-A2-R4_MC07g08264	0	0.00304	0.00001	0.00669	0	aAutosome	aAutosome	NON	0.00997534	A2
MvSl-1064-A2-R4_MC07g08265	0	0	0.00399	0	0	aAutosome	aAutosome	NON	7.04001	A2
MvSl-1064-A2-R4_MC07g08266	0	0	0.00344	0	0	aAutosome	aAutosome	NON	6.47166	A2
MvSl-1064-A2-R4_MC07g08267	0.002	0.002	0.00002	0.00007	99.5025	aAutosome	aAutosome	NON	6.27917	A2
MvSl-1064-A2-R4_MC07g08268	0	0.00763	0.00001	0.01654	0	aAutosome	aAutosome	NON	2.33902	A2
MvSl-1064-A2-R4_MC07g08269	0	0	0.00001	0	0	aAutosome	aAutosome	Down	6.07552	A2
MvSl-1064-A2-R4_MC07g08270	0	0.00003	0.00002	0	0	aAutosome	aAutosome	NON	5.85406	A2
MvSl-1064-A2-R4_MC07g08271	0.00193	0.00136	0.00002	0.00001	96.0199	aAutosome	aAutosome	NON	7.47002	A2
MvSl-1064-A2-R4_MC07g08274	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.16701	A2
MvSl-1064-A2-R4_MC07g08275	0	0.00418	0.00001	0.01036	0	aAutosome	aAutosome	NON	6.03989	A2
MvSl-1064-A2-R4_MC07g08276	0.00001	0	0.00772	0.00031	0.00129532	aAutosome	aAutosome	NON	7.02164	A2
MvSl-1064-A2-R4_MC07g08277	0.00117	0.00118	0.00343	0.00345	0.341098	aAutosome	aAutosome	NON	5.69439	A2
MvSl-1064-A2-R4_MC07g08278	0.00636	0.00369	0.00006	0.00023	105.824	aAutosome	aAutosome	NON	2.97629	A2
MvSl-1064-A2-R4_MC07g08281	0.00145	0.00123	0.0065	0.00427	0.223073	aAutosome	aAutosome	NON	5.2807	A2
MvSl-1064-A2-R4_MC07g08283	0.00001	0.00008	0.00957	0.00997	0.00104492	aAutosome	aAutosome	NON	5.95839	A2
MvSl-1064-A2-R4_MC07g08284	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.59878	A2
MvSl-1064-A2-R4_MC07g08286	0.00476	0.00477	0.00005	0	95.01	aAutosome	aAutosome	NON	7.98239	A2
MvSl-1064-A2-R4_MC07g08289	1.34858	0.24766	1.46414	0.47781	0.921073	aAutosome	aAutosome	NON	9.25826	A2
MvSl-1064-A2-R4_MC07g08290	0.00201	0.00082	0.00699	0.00266	0.28755	aAutosome	aAutosome	NON	4.54741	A2
MvSl-1064-A2-R4_MC07g08295	0	0	0.00152	0	0	aAutosome	aAutosome	NON	8.69634	A2
MvSl-1064-A2-R4_MC07g08296	0.0061	0.00305	0.00396	0.00396	1.54037	aAutosome	aAutosome	NON	5.09745	A2
MvSl-1064-A2-R4_MC07g08297	0.00141	0.001	0.00809	0.00407	0.174287	aAutosome	aAutosome	NON	7.51193	A2
MvSl-1064-A2-R4_MC07g08298	0	0.00004	0.00001	0.00326	0	aAutosome	aAutosome	NON	6.19786	A2
MvSl-1064-A2-R4_MC07g08299	0.62761	0.08299	24.15317	38.47366	0.0259846	aAutosome	aAutosome	NON	5.94877	A2
MvSl-1064-A2-R4_MC07g08300	0	0.00579	0.00001	0.0142	0	aAutosome	aAutosome	NON	5.88314	A2
MvSl-1064-A2-R4_MC07g08304	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.45299	A2
MvSl-1064-A2-R4_MC07g08305	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.78159	A2
MvSl-1064-A2-R4_MC07g08306	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.46917	A2
MvSl-1064-A2-R4_MC07g08307	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.62794	A2
MvSl-1064-A2-R4_MC07g08308	0.15627	0.02916	0.39198	0.10209	0.398668	aAutosome	aAutosome	NON	6.5588	A2
MvSl-1064-A2-R4_MC07g08310	0.00532	0.00278	0.00515	0.00344	1.03299	aAutosome	aAutosome	NON	6.13563	A2
MvSl-1064-A2-R4_MC07g08311	0.00001	0.00002	0.00534	0.00534	0.00187262	aAutosome	aAutosome	NON	3.92308	A2
MvSl-1064-A2-R4_MC07g08312	0.00102	0.00102	0.0021	0.0021	0.485691	aAutosome	aAutosome	NON	8.52823	A2
MvSl-1064-A2-R4_MC07g08313	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.35956	A2
MvSl-1064-A2-R4_MC07g08318	0.01212	0.0086	0.00012	0.00006	100.916	aAutosome	aAutosome	NON	7.22574	A2
MvSl-1064-A2-R4_MC07g08319	0	0	0	0	0	aAutosome	aAutosome	NON	6.41635	A2
MvSl-1064-A2-R4_MC07g08320	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.39363	A2
MvSl-1064-A2-R4_MC07g08321	0.00001	0	0.00887	0	0.00112738	aAutosome	aAutosome	NON	5.7023	A2
MvSl-1064-A2-R4_MC07g08322	0.00319	0.00225	0.00432	0.0043	0.738409	aAutosome	aAutosome	Up	3.75675	A2
MvSl-1064-A2-R4_MC07g08323	0.00116	0.00116	0.00001	0.00004	114.851	aAutosome	aAutosome	NON	7.82088	A2
MvSl-1064-A2-R4_MC07g08324	0.00001	0	0.01428	0.00115	0.000700275	aAutosome	aAutosome	NON	8.49734	A2
MvSl-1064-A2-R4_MC07g08327	0.04546	0.01366	0.06531	0.0214	0.696064	aAutosome	aAutosome	NON	4.8111	A2
MvSl-1064-A2-R4_MC07g08328	0.00001	0	0.00804	0	0.00124377	aAutosome	aAutosome	NON	5.62808	A2
MvSl-1064-A2-R4_MC07g08330	0.0052	0.00369	0.00005	0	103.792	aAutosome	aAutosome	NON	1.33513	A2
MvSl-1064-A2-R4_MC07g08331	0.00147	0.00147	0.00001	0.00005	145.545	aAutosome	aAutosome	NON	5.25212	A2
MvSl-1064-A2-R4_MC07g08332	0.00104	0.00074	0.00223	0.00158	0.466347	aAutosome	aAutosome	NON	3.63033	A2
MvSl-1064-A2-R4_MC07g08333	0.00406	0.00409	0.01443	0.0146	0.281356	aAutosome	aAutosome	NON	6.05348	A2
MvSl-1064-A2-R4_MC07g08334	0.00164	0.00165	0.00784	0.00557	0.209181	aAutosome	aAutosome	NON	7.36389	A2
MvSl-1064-A2-R4_MC07g08335	0.00559	0.00274	0.00732	0	0.763651	aAutosome	aAutosome	NON	3.8678	A2
MvSl-1064-A2-R4_MC07g08336	0.00001	0	0.00968	0.00172	0.00103305	aAutosome	aAutosome	NON	4.5303	A2
MvSl-1064-A2-R4_MC07g08337	0.0015	0.0015	0.01096	0.00634	0.13686	aAutosome	aAutosome	NON	5.15007	A2
MvSl-1064-A2-R4_MC07g08338	0.00116	0.00117	0.00509	0.00514	0.227893	aAutosome	aAutosome	NON	4.71006	A2
MvSl-1064-A2-R4_MC07g08339	0	0.00032	0.00001	0	0	aAutosome	aAutosome	NON	5.72881	A2
MvSl-1064-A2-R4_MC07g08341	0.0031	0.00127	0.01205	0.00457	0.257259	aAutosome	aAutosome	NON	6.41101	A2
MvSl-1064-A2-R4_MC07g08345	0	0	0.00002	0	0	aAutosome	aAutosome	NON	5.40182	A2
MvSl-1064-A2-R4_MC07g08346	0	0	0	0	0	aAutosome	aAutosome	NON	6.92186	A2
MvSl-1064-A2-R4_MC07g08347	0.0048	0.00217	0.01419	0.00686	0.338264	aAutosome	aAutosome	NON	5.78007	A2
MvSl-1064-A2-R4_MC07g08348	0.0035	0.00351	0.00004	0	87.2818	aAutosome	aAutosome	NON	7.02709	A2
MvSl-1064-A2-R4_MC07g08350	0.64631	0.11401	32.90992	78.1134	0.0196388	aAutosome	aAutosome	NON	1.13534	A2
MvSl-1064-A2-R4_MC07g08352	0.00307	0.00303	0.02009	0.01414	0.152812	aAutosome	aAutosome	NON	5.1947	A2
MvSl-1064-A2-R4_MC07g08353	0	0.01206	0.00001	0.02751	0	aAutosome	aAutosome	NON	4.47175	A2
MvSl-1064-A2-R4_MC07g08354	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.77361	A2
MvSl-1064-A2-R4_MC07g08359	0	0	0.00001	0	0	aAutosome	aAutosome	NON	8.26896	A2
MvSl-1064-A2-R4_MC07g08360	0	0	0.0023	0.00047	0	aAutosome	aAutosome	NON	7.26182	A2
MvSl-1064-A2-R4_MC07g08361	0.00342	0.00343	0.00787	0.00792	0.434556	aAutosome	aAutosome	NON	5.55684	A2
MvSl-1064-A2-R4_MC07g08362	0.00156	0.00156	0.00002	0.00012	77.6119	aAutosome	aAutosome	Up	3.49259	A2
MvSl-1064-A2-R4_MC07g08363	0.66932	0.08157	65.36067	146.72021	0.0102404	aAutosome	aAutosome	NON	5.67642	A2
MvSl-1064-A2-R4_MC07g08364	0.00103	0.00103	0.00626	0.00363	0.164534	aAutosome	aAutosome	NON	9.24823	A2
MvSl-1064-A2-R4_MC07g08365	0.00001	0	0.00891	0.0004	0.00112232	aAutosome	aAutosome	NON	5.36302	A2
MvSl-1064-A2-R4_MC07g08367	0.00413	0.00293	0.00996	0.00709	0.414654	aAutosome	aAutosome	NON	7.39794	A2
MvSl-1064-A2-R4_MC07g08368	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.65736	A2
MvSl-1064-A2-R4_MC07g08369	0.00553	0.00307	0.01248	0.00518	0.443105	aAutosome	aAutosome	Up	6.74771	A2
MvSl-1064-A2-R4_MC07g08370	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.81555	A2
MvSl-1064-A2-R4_MC07g08372	0.00276	0.00276	0.00003	0.00014	91.6944	aAutosome	aAutosome	NON	4.91149	A2
MvSl-1064-A2-R4_MC07g08373	0	0	0.00003	0	0	aAutosome	aAutosome	NON	7.12191	A2
MvSl-1064-A2-R4_MC07g08375	0.00212	0.00212	0.00002	0	105.473	aAutosome	aAutosome	NON	6.76214	A2
MvSl-1064-A2-R4_MC07g08376	0.00222	0.00157	0.0029	0.00291	0.765491	aAutosome	aAutosome	NON	7.53187	A2
MvSl-1064-A2-R4_MC07g08377	0.00436	0.00308	0.00004	0.00022	108.728	aAutosome	aAutosome	NON	7.83505	A2
MvSl-1064-A2-R4_MC07g08378	0.00203	0.00208	0.00389	0.00399	0.521837	aAutosome	aAutosome	NON	8.98625	A2
MvSl-1064-A2-R4_MC07g08379	0.00297	0.00136	0.00747	0.00354	0.397585	aAutosome	aAutosome	NON	5.59028	A2
MvSl-1064-A2-R4_MC07g08380	0.00142	0.00101	0.00732	0.00367	0.193986	aAutosome	aAutosome	NON	7.9838	A2
MvSl-1064-A2-R4_MC07g08382	0.0039	0.00357	0.01439	0.0132	0.27102	aAutosome	aAutosome	NON	5.67632	A2
MvSl-1064-A2-R4_MC07g08383	0.00267	0.00267	0.00003	0.00014	88.7043	aAutosome	aAutosome	NON	4.95278	A2
MvSl-1064-A2-R4_MC07g08384	0.00001	0	0.01152	0.00179	0.000868048	aAutosome	aAutosome	NON	8.68357	A2
MvSl-1064-A2-R4_MC07g08387	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.28923	A2
MvSl-1064-A2-R4_MC07g08388	0	0.00039	0.00001	0	0	aAutosome	aAutosome	NON	5.75149	A2
MvSl-1064-A2-R4_MC07g08389	0.71728	0.07809	75.97046	226.03157	0.00944156	aAutosome	aAutosome	NON	5.78833	A2
MvSl-1064-A2-R4_MC07g08390	0	0.00003	0.00001	0	0	aAutosome	aAutosome	NON	7.04819	A2
MvSl-1064-A2-R4_MC07g08391	0.00629	0.00364	0.00406	0.00408	1.54922	aAutosome	aAutosome	NON	6.627	A2
MvSl-1064-A2-R4_MC07g08392	0.01632	0.00709	0.00151	0.00066	10.8072	aAutosome	aAutosome	NON	6.57448	A2
MvSl-1064-A2-R4_MC07g08393	0.01912	0.00693	0.05245	0.01932	0.364537	aAutosome	aAutosome	NON	5.06257	A2
MvSl-1064-A2-R4_MC07g08394	0.71417	0.1247	3.01355	2.74048	0.236986	aAutosome	aAutosome	NON	7.6501	A2
MvSl-1064-A2-R4_MC07g08395	0.00001	0	0.00602	0.0009	0.0016611	aAutosome	aAutosome	NON	2.55787	A2
MvSl-1064-A2-R4_MC07g08396	0.00255	0.0018	0.00484	0.00342	0.526849	aAutosome	aAutosome	NON	8.32869	A2
MvSl-1064-A2-R4_MC07g08399	0.00313	0.00315	0.00003	0.00117	103.987	aAutosome	aAutosome	NON	6.74512	A2
MvSl-1064-A2-R4_MC07g08401	0.00279	0.00198	0.00003	0.00012	92.691	aAutosome	aAutosome	NON	3.52809	A2
MvSl-1064-A2-R4_MC07g08402	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.60644	A2
MvSl-1064-A2-R4_MC07g08403	0.03653	0.01065	0.1106	0.03988	0.330289	aAutosome	aAutosome	Up	5.03456	A2
MvSl-1064-A2-R4_MC07g08406	0.01823	0.0091	0.00799	0.00399	2.28157	aAutosome	aAutosome	NON	8.44482	A2
MvSl-1064-A2-R4_MC07g08407	0.00423	0.00424	0.00004	0	105.486	aAutosome	aAutosome	NON	4.54762	A2
MvSl-1064-A2-R4_MC07g08411	0.68626	0.08658	9.12088	6.90166	0.0752405	aAutosome	aAutosome	NON	4.77848	A2
MvSl-1064-A2-R4_MC07g08416	0.00003	0	0.02824	0.00663	0.00106232	aAutosome	aAutosome	NON	1.68406	A2
MvSl-1064-A2-R4_MC07g08419	0.00238	0.00238	0.00002	0	118.408	aAutosome	aAutosome	NON	5.25595	A2
MvSl-1064-A2-R4_MC07g08421	0.00002	0	0.01538	0.00111	0.00130038	aAutosome	aAutosome	NON	6.26794	A2
MvSl-1064-A2-R4_MC07g08422	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.45451	A2
MvSl-1064-A2-R4_MC07g08423	0.0021	0.0021	0.00931	0.00542	0.225561	aAutosome	aAutosome	NON	6.29445	A2
MvSl-1064-A2-R4_MC07g08425	0	0	0.0043	0	0	aAutosome	aAutosome	NON	4.87078	A2
MvSl-1064-A2-R4_MC07g08426	0	0	0.00474	0.00475	0	aAutosome	aAutosome	NON	6.03367	A2
MvSl-1064-A2-R4_MC07g08427	0.00267	0.00155	0.00003	0.00005	88.7043	aAutosome	aAutosome	NON	6.09495	A2
MvSl-1064-A2-R4_MC07g08428	0.00474	0.00315	0.00535	0.00467	0.885965	aAutosome	aAutosome	NON	4.69719	A2
MvSl-1064-A2-R4_MC07g08429	0	0.00293	0.00001	0.00518	0	aAutosome	aAutosome	NON	3.92597	A2
MvSl-1064-A2-R4_MC07g08430	0.00001	0	0.00994	0.0007	0.00100603	aAutosome	aAutosome	NON	6.69962	A2
MvSl-1064-A2-R4_MC07g08431	0.00755	0.00378	0.00738	0.00736	1.02302	aAutosome	aAutosome	NON	4.96875	A2
MvSl-1064-A2-R4_MC07g08432	0	0.15173	0	0.00153	0	aAutosome	aAutosome	NON	8.7297	A2
MvSl-1064-A2-R4_MC07g08433	0.00361	0.00145	0.0014	0.00127	2.57839	aAutosome	aAutosome	NON	7.27763	A2
MvSl-1064-A2-R4_MC07g08436	0.00052	0.00052	0.00333	0.00192	0.156151	aAutosome	aAutosome	NON	4.58881	A2
MvSl-1064-A2-R4_MC07g08440	0.00458	0.0046	0.01315	0.01329	0.348286	aAutosome	aAutosome	NON	3.43576	A2
MvSl-1064-A2-R4_MC07g08441	0.00317	0.00318	0.00003	0.00009	105.316	aAutosome	aAutosome	NON	7.31712	A2
MvSl-1064-A2-R4_MC07g08442	0.00093	0.00093	0.00167	0.00168	0.556853	aAutosome	aAutosome	NON	6.47329	A2
MvSl-1064-A2-R4_MC07g08443	0.00004	0	0.03661	0.00228	0.00109259	aAutosome	aAutosome	NON	6.78825	A2
MvSl-1064-A2-R4_MC07g08444	0.00627	0.00611	0.01785	0.0216	0.351259	aAutosome	aAutosome	NON	6.03497	A2
MvSl-1064-A2-R4_MC07g08446	0.00774	0.0032	0.02607	0.01078	0.296892	aAutosome	aAutosome	NON	2.35381	A2
MvSl-1064-A2-R4_MC07g08450	0.01798	0.00811	0.0171	0.01223	1.05146	aAutosome	aAutosome	NON	5.31696	A2
MvSl-1064-A2-R4_MC07g08453	0.00711	0.00395	0.02348	0.01344	0.30281	aAutosome	aAutosome	NON	5.2288	A2
MvSl-1064-A2-R4_MC07g08454	1.06573	0.16575	1.5306	0.62487	0.696282	aAutosome	aAutosome	NON	5.24871	A2
MvSl-1064-A2-R4_MC07g08457	0.00452	0.00455	0.03719	0.02187	0.121538	aAutosome	aAutosome	NON	11.4139	A2
MvSl-1064-A2-R4_MC07g08458	0.26451	0.05185	0.39534	0.12962	0.669069	aAutosome	aAutosome	NON	5.1041	A2
MvSl-1064-A2-R4_MC07g08459	0.53023	0.08324	55.01163	88.60976	0.00963851	aAutosome	aAutosome	NON	6.34194	A2
MvSl-1064-A2-R4_MC07g08460	0.00345	0.00346	0.00003	0.00021	114.618	aAutosome	aAutosome	NON	6.59127	A2
MvSl-1064-A2-R4_MC07g08461	0	0	0.00324	0.00034	0	aAutosome	aAutosome	NON	6.38717	A2
MvSl-1064-A2-R4_MC07g08462	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.48655	A2
MvSl-1064-A2-R4_MC07g08464	0.0025	0.0025	0.00003	0	83.0565	aAutosome	aAutosome	NON	5.10368	A2
MvSl-1064-A2-R4_MC07g08467	0.00251	0.00112	0.00325	0.00187	0.772284	aAutosome	aAutosome	NON	8.82288	A2
MvSl-1064-A2-R4_MC07g08468	0.00173	0.00173	0.00002	0	86.0697	aAutosome	aAutosome	NON	5.25688	A2
MvSl-1064-A2-R4_MC07g08470	0.00804	0.00286	0.00008	0.0002	100.375	aAutosome	aAutosome	NON	6.18319	A2
MvSl-1064-A2-R4_MC07g08471	0.00002	0	0.02213	0.00324	0.000903746	aAutosome	aAutosome	NON	8.34899	A2
MvSl-1064-A2-R4_MC07g08474	0.60008	0.08176	62.07639	156.53133	0.0096668	aAutosome	aAutosome	NON	2.69349	A2
MvSl-1064-A2-R4_MC07g08475	0.00277	0.00193	0.0025	0.00242	1.10796	aAutosome	aAutosome	NON	6.44798	A2
MvSl-1064-A2-R4_MC07g08476	0	0.00005	0.00001	0	0	aAutosome	aAutosome	NON	9.36947	A2
MvSl-1064-A2-R4_MC07g08477	0.00281	0.00281	0.00003	0.0001	93.3555	aAutosome	aAutosome	NON	3.37324	A2
MvSl-1064-A2-R4_MC07g08478	0	0	0.00358	0	0	aAutosome	aAutosome	NON	4.23153	A2
MvSl-1064-A2-R4_MC07g08479	0.00236	0.00237	0.00697	0.00703	0.338589	aAutosome	aAutosome	NON	6.52402	A2
MvSl-1064-A2-R4_MC07g08480	0.02202	0.00777	0.01151	0.00407	1.9131	aAutosome	aAutosome	NON	6.32309	A2
MvSl-1064-A2-R4_MC07g08481	0.27326	0.05274	0.32536	0.11349	0.839869	aAutosome	aAutosome	NON	8.35002	A2
MvSl-1064-A2-R4_MC07g08482	0	0.00064	0.00001	0	0	aAutosome	aAutosome	NON	3.00909	A2
MvSl-1064-A2-R4_MC07g08485	0.00001	0	0.00627	0.00092	0.00159487	aAutosome	aAutosome	NON	5.14447	A2
MvSl-1064-A2-R4_MC07g08487	0.0013	0.00091	0.00271	0.00191	0.479687	aAutosome	aAutosome	NON	7.55578	A2
MvSl-1064-A2-R4_MC07g08489	0	0	0.00001	0	0	aAutosome	aAutosome	NON	8.50895	A2
MvSl-1064-A2-R4_MC07g08493	0.00309	0.00219	0.00682	0.00485	0.453073	aAutosome	aAutosome	NON	6.24429	A2
MvSl-1064-A2-R4_MC07g08494	0	0	0.00001	0	0	aAutosome	aAutosome	NON	8.13531	A2
MvSl-1064-A2-R4_MC07g08495	0.00189	0.00095	0.00429	0.00216	0.440549	aAutosome	aAutosome	NON	7.17194	A2
MvSl-1064-A2-R4_MC07g08497	0	0	0	0	0	aAutosome	aAutosome	NON	7.43596	A2
MvSl-1064-A2-R4_MC07g08498	0.00498	0.00353	0.00712	0.00713	0.699428	aAutosome	aAutosome	NON	2.92364	A2
MvSl-1064-A2-R4_MC07g08501	0.00188	0.00188	0.00002	0.00002	93.5323	aAutosome	aAutosome	NON	7.22911	A2
MvSl-1064-A2-R4_MC07g08503	0.00632	0.00445	0.03308	0.01666	0.191051	aAutosome	aAutosome	NON	-0.0267678	A2
MvSl-1064-A2-R4_MC07g08504	0.00192	0.00134	0.00263	0.00257	0.73001	aAutosome	aAutosome	NON	7.13377	A2
MvSl-1064-A2-R4_MC07g08505	0.0131	0.0062	0.0319	0.0165	0.410657	aAutosome	aAutosome	NON	8.32745	A2
MvSl-1064-A2-R4_MC07g08506	0.00174	0.00173	0.0039	0.00388	0.446142	aAutosome	aAutosome	NON	7.0939	A2
MvSl-1064-A2-R4_MC07g08507	0.0033	0.00135	0.00341	0.00139	0.967714	aAutosome	aAutosome	NON	6.35878	A2
MvSl-1064-A2-R4_MC07g08516	0.01281	0.00359	0.02362	0.00666	0.542335	aAutosome	aAutosome	NON	4.52786	A2
MvSl-1064-A2-R4_MC07g08520	0.02137	0.0068	0.09391	0.02888	0.227558	aAutosome	aAutosome	NON	4.93577	A2
