Haploid	Gene	Genomicloc	intronnr	intronmean	introntotal	intronnrdiff	intronmeandiff	introntotaldiff
A1	MvSl-1064-A1-R4_MC06g07002	Autosome	2	73	146	0	0	0
A1	MvSl-1064-A1-R4_MC06g07003	Autosome	2	61	122	0	0	0
A1	MvSl-1064-A1-R4_MC06g07004	Autosome	5	104.2	521	0	0	0
A1	MvSl-1064-A1-R4_MC06g07005	Autosome	9	79.3333	714	0	0	0
A1	MvSl-1064-A1-R4_MC06g07006	Autosome	1	77	77	0	0	0
A1	MvSl-1064-A1-R4_MC06g07007	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07008	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07009	Autosome	1	71	71	0	0	0
A1	MvSl-1064-A1-R4_MC06g07010	Autosome	6	130.167	781	0	0	0
A1	MvSl-1064-A1-R4_MC06g07011	Autosome	5	95.6	478	0	0	0
A1	MvSl-1064-A1-R4_MC06g07012	Autosome	10	82.7	827	0	0	0
A1	MvSl-1064-A1-R4_MC06g07013	Autosome	1	123	123	0	0	0
A1	MvSl-1064-A1-R4_MC06g07014	Autosome	6	74.6667	448	0	0	0
A1	MvSl-1064-A1-R4_MC06g07015	Autosome	4	110.25	441	0	0	0
A1	MvSl-1064-A1-R4_MC06g07016	Autosome	2	77	154	0	0	0
A1	MvSl-1064-A1-R4_MC06g07017	Autosome	7	89.8571	629	0	0	0
A1	MvSl-1064-A1-R4_MC06g07018	Autosome	4	67.75	271	0	0	0
A1	MvSl-1064-A1-R4_MC06g07019	Autosome	3	72	216	0	0	0
A1	MvSl-1064-A1-R4_MC06g07020	Autosome	1	95	95	0	0	0
A1	MvSl-1064-A1-R4_MC06g07021	Autosome	10	81.2	812	0	0	0
A1	MvSl-1064-A1-R4_MC06g07022	Autosome	1	74	74	0	0	0
A1	MvSl-1064-A1-R4_MC06g07023	Autosome	1	82	82	0	0	0
A1	MvSl-1064-A1-R4_MC06g07024	Autosome	1	80	80	0	0	0
A1	MvSl-1064-A1-R4_MC06g07025	Autosome	6	166.333	998	0	0	0
A1	MvSl-1064-A1-R4_MC06g07026	Autosome	6	96	576	1	-4.4	74
A1	MvSl-1064-A1-R4_MC06g07027	Autosome	1	80	80	0	0	0
A1	MvSl-1064-A1-R4_MC06g07028	Autosome	1	120	120	0	0	0
A1	MvSl-1064-A1-R4_MC06g07029	Autosome	3	74.6667	224	0	0	0
A1	MvSl-1064-A1-R4_MC06g07030	Autosome	15	80.7333	1211	0	0	0
A1	MvSl-1064-A1-R4_MC06g07031	Autosome	4	81.5	326	0	0	0
A1	MvSl-1064-A1-R4_MC06g07037	Autosome	4	67.25	269	0	0	0
A1	MvSl-1064-A1-R4_MC06g07038	Autosome	7	72.1429	505	0	0	0
A1	MvSl-1064-A1-R4_MC06g07039	Autosome	5	94.8	474	0	0	0
A1	MvSl-1064-A1-R4_MC06g07040	Autosome	2	109	218	0	0	0
A1	MvSl-1064-A1-R4_MC06g07041	Autosome	6	92.5	555	0	0	0
A1	MvSl-1064-A1-R4_MC06g07042	Autosome	3	113.333	340	0	0	0
A1	MvSl-1064-A1-R4_MC06g07043	Autosome	3	84.6667	254	0	0	0
A1	MvSl-1064-A1-R4_MC06g07044	Autosome	5	125.4	627	0	0	0
A1	MvSl-1064-A1-R4_MC06g07045	Autosome	2	105	210	0	0	0
A1	MvSl-1064-A1-R4_MC06g07046	Autosome	5	96.4	482	0	0	0
A1	MvSl-1064-A1-R4_MC06g07047	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07048	Autosome	1	47	47	0	0	0
A1	MvSl-1064-A1-R4_MC06g07049	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07050	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07051	Autosome	5	116.8	584	0	0	0
A1	MvSl-1064-A1-R4_MC06g07052	Autosome	3	89.6667	269	0	0	0
A1	MvSl-1064-A1-R4_MC06g07053	Autosome	3	65	195	0	0	0
A1	MvSl-1064-A1-R4_MC06g07054	Autosome	4	67.75	271	0	0	0
A1	MvSl-1064-A1-R4_MC06g07055	Autosome	2	77	154	0	0	0
A1	MvSl-1064-A1-R4_MC06g07056	Autosome	5	73.4	367	0	0	0
A1	MvSl-1064-A1-R4_MC06g07057	Autosome	4	109.75	439	0	0	0
A1	MvSl-1064-A1-R4_MC06g07058	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07059	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07060	Autosome	9	130.222	1172	0	0	0
A1	MvSl-1064-A1-R4_MC06g07061	Autosome	1	406	406	0	0	0
A1	MvSl-1064-A1-R4_MC06g07062	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07063	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07064	Autosome	5	122.4	612	0	0	0
A1	MvSl-1064-A1-R4_MC06g07065	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07066	Autosome	1	50	50	0	50	50
A1	MvSl-1064-A1-R4_MC06g07067	Autosome	3	91.3333	274	0	0	0
A1	MvSl-1064-A1-R4_MC06g07068	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07069	Autosome	1	142	142	0	0	0
A1	MvSl-1064-A1-R4_MC06g07070	Autosome	1	93	93	0	0	0
A1	MvSl-1064-A1-R4_MC06g07071	Autosome	1	50	50	0	-15	-15
A1	MvSl-1064-A1-R4_MC06g07072	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07073	Autosome	3	72	216	0	0	0
A1	MvSl-1064-A1-R4_MC06g07074	Autosome	2	151.5	303	0	0	0
A1	MvSl-1064-A1-R4_MC06g07075	Autosome	1	124	124	0	0	0
A1	MvSl-1064-A1-R4_MC06g07076	Autosome	4	139.75	559	0	0	0
A1	MvSl-1064-A1-R4_MC06g07077	Autosome	2	109	218	0	0	0
A1	MvSl-1064-A1-R4_MC06g07078	Autosome	8	181.375	1451	0	0	0
A1	MvSl-1064-A1-R4_MC06g07079	Autosome	2	109	218	0	0	0
A1	MvSl-1064-A1-R4_MC06g07080	Autosome	7	146	1022	0	0	0
A1	MvSl-1064-A1-R4_MC06g07081	Autosome	10	111.7	1117	0	0	0
A1	MvSl-1064-A1-R4_MC06g07082	Autosome	3	103.333	310	0	0	0
A1	MvSl-1064-A1-R4_MC06g07083	Autosome	1	138	138	0	0	0
A1	MvSl-1064-A1-R4_MC06g07085	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07086	Autosome	7	137	959	0	0	0
A1	MvSl-1064-A1-R4_MC06g07087	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07088	Autosome	1	40	40	0	0	0
A1	MvSl-1064-A1-R4_MC06g07089	Autosome	2	182.5	365	0	0	0
A1	MvSl-1064-A1-R4_MC06g07090	Autosome	5	150.8	754	0	0	0
A1	MvSl-1064-A1-R4_MC06g07091	Autosome	7	132.143	925	0	14	98
A1	MvSl-1064-A1-R4_MC06g07092	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07093	Autosome	5	163	815	0	0	0
A1	MvSl-1064-A1-R4_MC06g07094	Autosome	3	145.333	436	0	0	0
A1	MvSl-1064-A1-R4_MC06g07095	Autosome	1	254	254	0	0	0
A1	MvSl-1064-A1-R4_MC06g07096	Autosome	4	149	596	0	0	0
A1	MvSl-1064-A1-R4_MC06g07097	Autosome	6	222.833	1337	0	0	0
A1	MvSl-1064-A1-R4_MC06g07098	Autosome	1	50	50	0	0	0
A1	MvSl-1064-A1-R4_MC06g07099	Autosome	1	244	244	0	0	0
A1	MvSl-1064-A1-R4_MC06g07100	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07101	Autosome	2	319	638	0	0	0
A1	MvSl-1064-A1-R4_MC06g07102	Autosome	4	110.5	442	0	0	0
A1	MvSl-1064-A1-R4_MC06g07103	Autosome	1	291	291	0	0	0
A1	MvSl-1064-A1-R4_MC06g07104	Autosome	2	96	192	0	0	0
A1	MvSl-1064-A1-R4_MC06g07105	Autosome	1	108	108	0	0	0
A1	MvSl-1064-A1-R4_MC06g07106	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07107	Autosome	1	111	111	0	0	0
A1	MvSl-1064-A1-R4_MC06g07108	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07109	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07110	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07111	Autosome	5	162	810	0	0	0
A1	MvSl-1064-A1-R4_MC06g07112	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07113	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07114	Autosome	1	92	92	0	0	0
A1	MvSl-1064-A1-R4_MC06g07115	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07116	Autosome	2	125	250	0	0	0
A1	MvSl-1064-A1-R4_MC06g07117	Autosome	1	93	93	0	5	5
A1	MvSl-1064-A1-R4_MC06g07118	Autosome	9	85.4444	769	0	0	0
A1	MvSl-1064-A1-R4_MC06g07119	Autosome	3	114.667	344	0	0	0
A1	MvSl-1064-A1-R4_MC06g07120	Autosome	2	173	346	0	0	0
A1	MvSl-1064-A1-R4_MC06g07121	Autosome	2	88	176	0	0	0
A1	MvSl-1064-A1-R4_MC06g07122	Autosome	1	233	233	0	0	0
A1	MvSl-1064-A1-R4_MC06g07123	Autosome	1	43	43	0	0	0
A1	MvSl-1064-A1-R4_MC06g07124	Autosome	1	81	81	0	0	0
A1	MvSl-1064-A1-R4_MC06g07125	Autosome	1	151	151	0	0	0
A1	MvSl-1064-A1-R4_MC06g07126	Autosome	11	91.3636	1005	0	0	0
A1	MvSl-1064-A1-R4_MC06g07127	Autosome	1	271	271	0	0	0
A1	MvSl-1064-A1-R4_MC06g07128	Autosome	4	67.25	269	0	0	0
A1	MvSl-1064-A1-R4_MC06g07129	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07130	Autosome	1	52	52	0	0	0
A1	MvSl-1064-A1-R4_MC06g07131	Autosome	4	109	436	0	0	0
A1	MvSl-1064-A1-R4_MC06g07132	Autosome	5	96.8	484	0	0	0
A1	MvSl-1064-A1-R4_MC06g07133	Autosome	8	82.125	657	0	0	0
A1	MvSl-1064-A1-R4_MC06g07134	Autosome	7	96.4286	675	0	0	0
A1	MvSl-1064-A1-R4_MC06g07135	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07136	Autosome	1	95	95	0	0	0
A1	MvSl-1064-A1-R4_MC06g07137	Autosome	7	78.8571	552	0	0	0
A1	MvSl-1064-A1-R4_MC06g07138	Autosome	7	81.7143	572	0	0	0
A1	MvSl-1064-A1-R4_MC06g07139	Autosome	8	74	592	0	0	0
A1	MvSl-1064-A1-R4_MC06g07140	Autosome	7	61.1429	428	0	0	0
A1	MvSl-1064-A1-R4_MC06g07141	Autosome	1	49	49	0	0	0
A1	MvSl-1064-A1-R4_MC06g07142	Autosome	2	90.5	181	0	0	0
A1	MvSl-1064-A1-R4_MC06g07143	Autosome	1	52	52	0	0	0
A1	MvSl-1064-A1-R4_MC06g07144	Autosome	5	92	460	0	0	0
A1	MvSl-1064-A1-R4_MC06g07145	Autosome	3	81	243	0	0	0
A1	MvSl-1064-A1-R4_MC06g07146	Autosome	2	69	138	0	0	0
A1	MvSl-1064-A1-R4_MC06g07147	Autosome	6	68.8333	413	0	0	0
A1	MvSl-1064-A1-R4_MC06g07148	Autosome	1	94	94	0	0	0
A1	MvSl-1064-A1-R4_MC06g07149	Autosome	13	79.2308	1030	0	0	0
A1	MvSl-1064-A1-R4_MC06g07150	Autosome	1	72	72	0	0	0
A1	MvSl-1064-A1-R4_MC06g07151	Autosome	1	255	255	0	0	0
A1	MvSl-1064-A1-R4_MC06g07152	Autosome	5	98.2	491	0	0	0
A1	MvSl-1064-A1-R4_MC06g07154	Autosome	1	83	83	0	0	0
A1	MvSl-1064-A1-R4_MC06g07155	Autosome	8	83.125	665	0	0	0
A1	MvSl-1064-A1-R4_MC06g07156	Autosome	1	66	66	0	0	0
A1	MvSl-1064-A1-R4_MC06g07157	Autosome	6	70.6667	424	0	0	0
A1	MvSl-1064-A1-R4_MC06g07158	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07159	Autosome	7	71.1429	498	0	0	0
A1	MvSl-1064-A1-R4_MC06g07160	Autosome	18	71.2222	1282	0	0	0
A1	MvSl-1064-A1-R4_MC06g07161	Autosome	5	88.6	443	0	0	0
A1	MvSl-1064-A1-R4_MC06g07162	Autosome	5	83.8	419	0	0	0
A1	MvSl-1064-A1-R4_MC06g07163	Autosome	1	233	233	0	0	0
A1	MvSl-1064-A1-R4_MC06g07164	Autosome	4	114.75	459	0	0	0
A1	MvSl-1064-A1-R4_MC06g07165	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07166	Autosome	1	151	151	0	0	0
A1	MvSl-1064-A1-R4_MC06g07167	Autosome	8	119.75	958	0	0	0
A1	MvSl-1064-A1-R4_MC06g07168	Autosome	1	102	102	0	0	0
A1	MvSl-1064-A1-R4_MC06g07169	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07170	Autosome	6	78.6667	472	0	0	0
A1	MvSl-1064-A1-R4_MC06g07171	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07172	Autosome	3	86.3333	259	0	0	0
A1	MvSl-1064-A1-R4_MC06g07173	Autosome	4	70.25	281	0	0	0
A1	MvSl-1064-A1-R4_MC06g07174	Autosome	2	80.5	161	0	0	0
A1	MvSl-1064-A1-R4_MC06g07175	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07176	Autosome	1	77	77	0	0	0
A1	MvSl-1064-A1-R4_MC06g07177	Autosome	8	79.125	633	0	0	0
A1	MvSl-1064-A1-R4_MC06g07178	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07179	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07180	Autosome	1	269	269	0	0	0
A1	MvSl-1064-A1-R4_MC06g07181	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07182	Autosome	3	155	465	0	0	0
A1	MvSl-1064-A1-R4_MC06g07183	Autosome	5	77.6	388	0	0	0
A1	MvSl-1064-A1-R4_MC06g07184	Autosome	2	84	168	0	0	0
A1	MvSl-1064-A1-R4_MC06g07185	Autosome	4	111.25	445	0	0	0
A1	MvSl-1064-A1-R4_MC06g07186	Autosome	6	89	534	0	0	0
A1	MvSl-1064-A1-R4_MC06g07187	Autosome	2	89.5	179	0	0	0
A1	MvSl-1064-A1-R4_MC06g07188	Autosome	7	86.1429	603	0	0	0
A1	MvSl-1064-A1-R4_MC06g07189	Autosome	1	63	63	0	0	0
A1	MvSl-1064-A1-R4_MC06g07190	Autosome	1	58	58	0	0	0
A1	MvSl-1064-A1-R4_MC06g07191	Autosome	29	99.931	2898	0	0	0
A1	MvSl-1064-A1-R4_MC06g07192	Autosome	4	73.75	295	0	0	0
A1	MvSl-1064-A1-R4_MC06g07193	Autosome	2	82	164	0	0	0
A1	MvSl-1064-A1-R4_MC06g07194	Autosome	4	115.25	461	0	0	0
A1	MvSl-1064-A1-R4_MC06g07195	Autosome	1	92	92	0	0	0
A1	MvSl-1064-A1-R4_MC06g07196	Autosome	2	85.5	171	0	0	0
A1	MvSl-1064-A1-R4_MC06g07197	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07198	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07199	Autosome	2	93	186	0	0	0
A1	MvSl-1064-A1-R4_MC06g07200	Autosome	1	83	83	0	0	0
A1	MvSl-1064-A1-R4_MC06g07201	Autosome	7	83.7143	586	0	0	0
A1	MvSl-1064-A1-R4_MC06g07202	Autosome	2	74	148	0	0	0
A1	MvSl-1064-A1-R4_MC06g07203	Autosome	2	80	160	0	0	0
A1	MvSl-1064-A1-R4_MC06g07204	Autosome	5	74.4	372	0	0	0
A1	MvSl-1064-A1-R4_MC06g07205	Autosome	6	73.1667	439	0	0	0
A1	MvSl-1064-A1-R4_MC06g07206	Autosome	7	97.2857	681	0	0	0
A1	MvSl-1064-A1-R4_MC06g07207	Autosome	5	89.4	447	0	0	0
A1	MvSl-1064-A1-R4_MC06g07208	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07209	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07210	Autosome	1	140	140	0	0	0
A1	MvSl-1064-A1-R4_MC06g07211	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07212	Autosome	3	87.3333	262	0	0	0
A1	MvSl-1064-A1-R4_MC06g07213	Autosome	5	87.4	437	0	0	0
A1	MvSl-1064-A1-R4_MC06g07214	Autosome	7	76.2857	534	0	0	0
A1	MvSl-1064-A1-R4_MC06g07215	Autosome	5	140	700	0	0	0
A1	MvSl-1064-A1-R4_MC06g07216	Autosome	2	82	164	0	0	0
A1	MvSl-1064-A1-R4_MC06g07217	Autosome	5	81	405	0	0	0
A1	MvSl-1064-A1-R4_MC06g07218	Autosome	2	77.5	155	0	0	0
A1	MvSl-1064-A1-R4_MC06g07219	Autosome	3	77.6667	233	0	0	0
A1	MvSl-1064-A1-R4_MC06g07220	Autosome	5	100	500	0	0	0
A1	MvSl-1064-A1-R4_MC06g07221	Autosome	4	88.75	355	0	0	0
A1	MvSl-1064-A1-R4_MC06g07222	Autosome	6	68	408	0	0	0
A1	MvSl-1064-A1-R4_MC06g07223	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07224	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07225	Autosome	2	72	144	0	0	0
A1	MvSl-1064-A1-R4_MC06g07226	Autosome	3	168	504	0	0	0
A1	MvSl-1064-A1-R4_MC06g07227	Autosome	6	76	456	0	0	0
A1	MvSl-1064-A1-R4_MC06g07228	Autosome	8	104.5	836	0	0	0
A1	MvSl-1064-A1-R4_MC06g07229	Autosome	1	90	90	0	0	0
A1	MvSl-1064-A1-R4_MC06g07230	Autosome	7	80.8571	566	0	0	0
A1	MvSl-1064-A1-R4_MC06g07231	Autosome	5	113.8	569	0	0	0
A1	MvSl-1064-A1-R4_MC06g07232	Autosome	2	83	166	0	0	0
A1	MvSl-1064-A1-R4_MC06g07233	Autosome	1	73	73	0	0	0
A1	MvSl-1064-A1-R4_MC06g07234	Autosome	6	85	510	0	0	0
A1	MvSl-1064-A1-R4_MC06g07235	Autosome	5	77.4	387	0	0	0
A1	MvSl-1064-A1-R4_MC06g07236	Autosome	9	80.7778	727	0	0	0
A1	MvSl-1064-A1-R4_MC06g07237	Autosome	10	100.6	1006	0	0	0
A1	MvSl-1064-A1-R4_MC06g07238	Autosome	8	68.5	548	0	0	0
A1	MvSl-1064-A1-R4_MC06g07239	Autosome	3	89	267	0	0	0
A1	MvSl-1064-A1-R4_MC06g07240	Autosome	7	77.2857	541	0	0	0
A1	MvSl-1064-A1-R4_MC06g07241	Autosome	4	88.75	355	0	0	0
A1	MvSl-1064-A1-R4_MC06g07242	Autosome	7	89.5714	627	0	0	0
A1	MvSl-1064-A1-R4_MC06g07243	Autosome	6	82.3333	494	0	0.1666	1
A1	MvSl-1064-A1-R4_MC06g07244	Autosome	10	76.8	768	0	0	0
A1	MvSl-1064-A1-R4_MC06g07245	Autosome	5	71.6	358	0	0	0
A1	MvSl-1064-A1-R4_MC06g07246	Autosome	1	95	95	0	0	0
A1	MvSl-1064-A1-R4_MC06g07247	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07248	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07249	Autosome	5	86.8	434	0	0	0
A1	MvSl-1064-A1-R4_MC06g07250	Autosome	5	99.2	496	0	0	0
A1	MvSl-1064-A1-R4_MC06g07251	Autosome	2	83	166	0	0	0
A1	MvSl-1064-A1-R4_MC06g07252	Autosome	4	86.25	345	0	0	0
A1	MvSl-1064-A1-R4_MC06g07253	Autosome	4	86.25	345	0	0	0
A1	MvSl-1064-A1-R4_MC06g07254	Autosome	3	137.667	413	0	0	0
A1	MvSl-1064-A1-R4_MC06g07255	Autosome	1	103	103	0	0	0
A1	MvSl-1064-A1-R4_MC06g07256	Autosome	6	71	426	0	0	0
A1	MvSl-1064-A1-R4_MC06g07257	Autosome	6	73.8333	443	0	0	0
A1	MvSl-1064-A1-R4_MC06g07258	Autosome	5	75.2	376	0	0	0
A1	MvSl-1064-A1-R4_MC06g07259	Autosome	1	130	130	0	0	0
A1	MvSl-1064-A1-R4_MC06g07260	Autosome	8	112.125	897	0	0	0
A1	MvSl-1064-A1-R4_MC06g07261	Autosome	6	92	552	0	0	0
A1	MvSl-1064-A1-R4_MC06g07262	Autosome	5	98.2	491	0	0	0
A1	MvSl-1064-A1-R4_MC06g07263	Autosome	3	63.3333	190	0	0	0
A1	MvSl-1064-A1-R4_MC06g07264	Autosome	2	65.5	131	0	0	0
A1	MvSl-1064-A1-R4_MC06g07265	Autosome	7	73.8571	517	0	0	0
A1	MvSl-1064-A1-R4_MC06g07266	Autosome	6	132.5	795	0	0	0
A1	MvSl-1064-A1-R4_MC06g07267	Autosome	1	85	85	0	0	0
A1	MvSl-1064-A1-R4_MC06g07268	Autosome	1	318	318	0	0	0
A1	MvSl-1064-A1-R4_MC06g07269	Autosome	3	84	252	0	0	0
A1	MvSl-1064-A1-R4_MC06g07270	Autosome	5	110.8	554	0	0	0
A1	MvSl-1064-A1-R4_MC06g07271	Autosome	1	84	84	0	0	0
A1	MvSl-1064-A1-R4_MC06g07272	Autosome	6	79.3333	476	0	0	0
A1	MvSl-1064-A1-R4_MC06g07273	Autosome	9	94.2222	848	0	0	0
A1	MvSl-1064-A1-R4_MC06g07274	Autosome	3	89	267	0	0	0
A1	MvSl-1064-A1-R4_MC06g07275	Autosome	2	104	208	0	-0.5	-1
A1	MvSl-1064-A1-R4_MC06g07276	Autosome	1	78	78	0	0	0
A1	MvSl-1064-A1-R4_MC06g07277	Autosome	3	91.6667	275	0	10	30
A1	MvSl-1064-A1-R4_MC06g07278	Autosome	2	73	146	0	0	0
A1	MvSl-1064-A1-R4_MC06g07279	Autosome	4	87.75	351	0	0	0
A1	MvSl-1064-A1-R4_MC06g07280	Autosome	11	87.4545	962	0	0	0
A1	MvSl-1064-A1-R4_MC06g07281	Autosome	3	82	246	0	0	0
A1	MvSl-1064-A1-R4_MC06g07282	Autosome	5	77	385	0	0	0
A1	MvSl-1064-A1-R4_MC06g07283	Autosome	7	88.1429	617	0	0	0
A1	MvSl-1064-A1-R4_MC06g07284	Autosome	7	97.2857	681	0	0	0
A1	MvSl-1064-A1-R4_MC06g07285	Autosome	8	77.25	618	0	0	0
A1	MvSl-1064-A1-R4_MC06g07286	Autosome	4	78.25	313	0	0	0
A1	MvSl-1064-A1-R4_MC06g07287	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07288	Autosome	3	115.333	346	0	0	0
A1	MvSl-1064-A1-R4_MC06g07289	Autosome	1	60	60	0	0	0
A1	MvSl-1064-A1-R4_MC06g07290	Autosome	3	74.3333	223	0	0	0
A1	MvSl-1064-A1-R4_MC06g07291	Autosome	1	67	67	0	0	0
A1	MvSl-1064-A1-R4_MC06g07292	Autosome	3	118.667	356	0	0	0
A1	MvSl-1064-A1-R4_MC06g07293	Autosome	7	71.4286	500	0	0	0
A1	MvSl-1064-A1-R4_MC06g07294	Autosome	2	119.5	239	0	0	0
A1	MvSl-1064-A1-R4_MC06g07295	Autosome	3	78.3333	235	0	0	0
A1	MvSl-1064-A1-R4_MC06g07296	Autosome	13	96.2308	1251	0	0	0
A1	MvSl-1064-A1-R4_MC06g07297	Autosome	1	81	81	0	0	0
A1	MvSl-1064-A1-R4_MC06g07298	Autosome	4	94	376	0	0	0
A1	MvSl-1064-A1-R4_MC06g07299	Autosome	7	86.8571	608	0	0	0
A1	MvSl-1064-A1-R4_MC06g07300	Autosome	5	72.6	363	0	0	0
A1	MvSl-1064-A1-R4_MC06g07301	Autosome	6	77.8333	467	0	0	0
A1	MvSl-1064-A1-R4_MC06g07302	Autosome	3	106.333	319	0	0	0
A1	MvSl-1064-A1-R4_MC06g07303	Autosome	5	73.4	367	0	0	0
A1	MvSl-1064-A1-R4_MC06g07304	Autosome	5	81	405	0	0	0
A1	MvSl-1064-A1-R4_MC06g07305	Autosome	2	98	196	0	0	0
A1	MvSl-1064-A1-R4_MC06g07306	Autosome	3	98.6667	296	0	0	0
A1	MvSl-1064-A1-R4_MC06g07307	Autosome	8	90.375	723	0	0	0
A1	MvSl-1064-A1-R4_MC06g07308	Autosome	11	72.5455	798	0	0	0
A1	MvSl-1064-A1-R4_MC06g07309	Autosome	9	98.3333	885	0	0	0
A1	MvSl-1064-A1-R4_MC06g07310	Autosome	4	130.75	523	0	0	0
A1	MvSl-1064-A1-R4_MC06g07311	Autosome	9	89.1111	802	0	0	0
A1	MvSl-1064-A1-R4_MC06g07312	Autosome	6	82.3333	494	0	0	0
A1	MvSl-1064-A1-R4_MC06g07313	Autosome	2	84.5	169	0	0	0
A1	MvSl-1064-A1-R4_MC06g07314	Autosome	3	89.3333	268	0	0	0
A1	MvSl-1064-A1-R4_MC06g07315	Autosome	4	105.75	423	0	0	0
A1	MvSl-1064-A1-R4_MC06g07316	Autosome	2	61.5	123	0	0	0
A1	MvSl-1064-A1-R4_MC06g07317	Autosome	4	89.25	357	0	0	0
A1	MvSl-1064-A1-R4_MC06g07318	Autosome	2	58	116	0	0	0
A1	MvSl-1064-A1-R4_MC06g07319	Autosome	2	91	182	0	0	0
A1	MvSl-1064-A1-R4_MC06g07320	Autosome	1	83	83	0	0	0
A1	MvSl-1064-A1-R4_MC06g07321	Autosome	2	59.5	119	0	0	0
A1	MvSl-1064-A1-R4_MC06g07322	Autosome	1	89	89	0	0	0
A1	MvSl-1064-A1-R4_MC06g07323	Autosome	1	167	167	0	0	0
A1	MvSl-1064-A1-R4_MC06g07324	Autosome	2	83.5	167	0	0	0
A1	MvSl-1064-A1-R4_MC06g07325	Autosome	2	102.5	205	0	0	0
A1	MvSl-1064-A1-R4_MC06g07326	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07327	Autosome	8	84.625	677	0	0	0
A1	MvSl-1064-A1-R4_MC06g07328	Autosome	4	96.25	385	0	0	0
A1	MvSl-1064-A1-R4_MC06g07329	Autosome	2	87	174	0	0	0
A1	MvSl-1064-A1-R4_MC06g07330	Autosome	4	96.75	387	0	0	0
A1	MvSl-1064-A1-R4_MC06g07331	Autosome	8	79.625	637	0	0	0
A1	MvSl-1064-A1-R4_MC06g07332	Autosome	3	148.333	445	0	0	0
A1	MvSl-1064-A1-R4_MC06g07333	Autosome	3	76.6667	230	0	0	0
A1	MvSl-1064-A1-R4_MC06g07334	Autosome	1	143	143	0	0	0
A1	MvSl-1064-A1-R4_MC06g07335	Autosome	7	80	560	0	0	0
A1	MvSl-1064-A1-R4_MC06g07336	Autosome	1	0	0	0	0	0
A1	MvSl-1064-A1-R4_MC06g07337	Autosome	1	83	83	0	0	0
A1	MvSl-1064-A1-R4_MC06g07338	Autosome	1	92	92	0	0	0
